customer_id,customer_type,primary_sales_channel,first_order_day_fk
K3852605726,B2C,Online,20161113
K38530710,B2C,Online,20160816
K3853149439,B2C,Online,20170123
K385377972,B2C,Online,20170105
K3854416433,B2C,Online,20160629
K3854869015,B2C,Online,20151207
K3854994507,B2C,Online,20160704
K385509018,B2C,Online,20170110
K3855205047,B2C,Online,20170130
K3855358090,B2C,Online,20161206
K3855728755,B2C,Online,20170109
K3855835830,B2C,Online,20160327
K3855947807,B2C,Online,20170502
K3856519093,B2C,Online,20160725
K3856690791,B2C,Online,20170413
K385669381,B2C,Online,20160805
K3856844411,B2C,Online,20170508
K3856964145,B2C,Online,20160329
K3857006897,B2C,Online,20170131
K3857289985,B2C,Online,20170121
K3857614867,B2C,Online,20160822
K3857811528,B2C,Online,20160711
K3858407594,B2C,Online,20160622
K3858508284,B2C,Online,20170130
K3858581322,B2C,Online,20160131
K3859159401,B2C,Online,20160521
K3860015216,B2C,Online,20160322
K3860329714,B2C,Online,20170103
K3860675367,B2C,Online,20160808
K3860695886,B2C,Online,20160714
K3860969043,B2C,Online,20170502
K3861636172,B2C,Online,20160720
K3861964813,B2C,Online,20160229
K3862468025,B2C,Online,20170411
K3862655262,B2C,Online,20170107
K3863266099,B2C,Online,20170420
K3863289801,B2C,Online,20170105
K3863733214,B2C,Online,20161221
K3863796914,B2C,Online,20151223
K3863831971,B2C,Online,20170113
K3864293221,B2C,Online,20160815
K3864993380,B2C,Online,20170511
K3865345492,B2C,Online,20170115
K3865617106,B2C,Online,20170427
K3865786442,B2C,Online,20141112
K3865918650,B2C,Online,20170119
K3866866189,B2C,Online,20170108
K386720643,B2C,Online,20170427
K3867261288,B2C,Online,20170411
K3867882070,B2C,Online,20170515
K3867886859,B2C,Online,20170111
K3868031479,B2C,Online,20170306
K3868635074,B2C,Online,20170416
K3869555153,B2C,Online,20170207
K386956117,B2C,Online,20170425
K3869820697,B2C,Online,20170226
K3870332169,B2C,Online,20160427
K3870415344,B2C,Online,20160801
K3870571155,B2C,Online,20160418
K3870610115,B2C,Online,20170213
K3871269794,B2C,Online,20170406
K3871744216,B2C,Online,20170127
K387196955,B2C,Online,20170101
K387373828,B2C,Online,20160920
K3874491133,B2C,Online,20170227
K3874911062,B2C,Online,20160518
K387513276,B2C,Online,20160811
K3875531246,B2C,Online,20170302
K3875861437,B2C,Online,20161116
K3876435232,B2C,Online,20170224
K3876908515,B2C,Online,20160323
K3877146394,B2C,Online,20160711
K3877279188,B2C,Online,20160308
K3877505715,B2C,Online,20160719
K3877987924,B2C,Online,20170116
K3877999775,B2C,Online,20170118
K3878187862,B2C,Online,20170326
K387896116,B2C,Online,20161010
K3879043110,B2C,Online,20170511
K3879207350,B2C,Online,20170320
K3879591026,B2C,Online,20160824
K3880164143,B2C,Online,20170111
K3881706969,B2C,Online,20170505
K3881715421,B2C,Online,20170326
K3882339408,B2C,Online,20170123
K3882392802,B2C,Online,20160323
K3882400049,B2C,Online,20160523
K3882576342,B2C,Online,20170524
K388277117,B2C,Online,20170315
K3882786606,B2C,Online,20170614
K3882856888,B2C,Online,20160514
K3883560416,B2C,Online,20170425
K3883856069,B2C,Online,20160816
K3883886911,B2C,Online,20160603
K3884098636,B2C,Online,20170114
K3885073045,B2C,Online,20170501
K3886325605,B2C,Online,20170125
K3886884888,B2C,Online,20170411
K3886928111,B2C,Online,20170106
K3887100971,B2C,Online,20160615
K3887197896,B2C,Online,20170118
K3887373810,B2C,Online,20160929
K3887495813,B2C,Online,20160823
K3888116986,B2C,Online,20160226
K3888704865,B2C,Online,20160805
K3888856303,B2C,Online,20170105
K3888917682,B2C,Online,20160731
K3888918423,B2C,Online,20161028
K3889088309,B2C,Online,20161011
K3889529705,B2C,Online,20170521
K3889684183,B2C,Online,20160526
K3889717150,B2C,Online,20170117
K3890283675,B2C,Online,20160901
K3890356106,B2C,Online,20170511
K3890937973,B2C,Online,20170124
K3890958357,B2C,Online,20160808
K389177070,B2C,Online,20170108
K3891861181,B2C,Online,20161107
K3892248590,B2C,Online,20160801
K3892857428,B2C,Online,20161115
K3893533469,B2C,Online,20160418
K3893683875,B2C,Online,20170426
K3894428883,B2C,Online,20161227
K3894638377,B2B,Offline,20170307
K3894793830,B2C,Online,20170419
K3895862808,B2C,Online,20170607
K389613147,B2C,Online,20170104
K3896294391,B2C,Online,20170418
K3896946625,B2C,Online,20170515
K3897756285,B2C,Online,20160408
K3898183959,B2C,Online,20160419
K3898410132,B2C,Online,20170515
K3899110338,B2C,Online,20170504
K3899124815,B2C,Online,20161029
K3899237683,B2C,Online,20170223
K3899419731,B2C,Online,20160821
K3899633289,B2C,Online,20160623
K3899640143,B2C,Online,20170129
K3899642277,B2C,Online,20161230
K3900373254,B2C,Online,20160314
K3900720141,B2C,Online,20161106
K390090310,B2C,Online,20160226
K3901578639,B2C,Online,20160911
K3901929700,B2C,Online,20170116
K3902549764,B2C,Online,20161025
K3902771646,B2C,Online,20161204
K3903425222,B2C,Online,20170214
K3903640618,B2C,Online,20170206
K3903965216,B2C,Online,20170103
K390418179,B2C,Online,20160820
K3904194170,B2C,Online,20170303
K3904437387,B2C,Online,20170110
K3904971261,B2C,Online,20170523
K3905375594,B2C,Online,20170219
K3905940931,B2C,Online,20170120
K3906079835,B2C,Online,20170519
K3906415198,B2C,Online,20160103
K390648386,B2C,Online,20161102
K3907634933,B2C,Online,20161112
K3907742201,B2C,Online,20160728
K3908318698,B2C,Online,20170104
K3908341408,B2C,Online,20160115
K3909010626,B2C,Online,20170418
K3909282043,B2C,Online,20170626
K3910125122,B2C,Online,20161004
K3910312784,B2C,Online,20170402
K3910971800,B2C,Online,20170108
K3911593042,B2C,Online,20170522
K3912421824,B2C,Online,20170327
K3912458559,B2C,Online,20160717
K3912489490,B2C,Online,20170109
K3912594212,B2C,Online,20160118
K3912752149,B2C,Online,20170324
K3912800366,B2C,Online,20170401
K391407226,B2C,Online,20160817
K3914879203,B2C,Online,20170131
K3915035854,B2C,Online,20170523
K3915077198,B2C,Online,20170216
K3916142706,B2C,Online,20161113
K3917224028,B2C,Online,20160920
K3917575660,B2C,Online,20161005
K391844748,B2C,Online,20170105
K3918766246,B2C,Online,20170112
K3919320193,B2C,Online,20161127
K3919382896,B2C,Online,20170506
K3919391820,B2C,Online,20160731
K3919616697,B2C,Online,20160428
K3919633385,B2C,Online,20160930
K3919736537,B2C,Online,20170428
K3919883988,B2C,Online,20160309
K3919942909,B2C,Online,20170507
K3920163288,B2C,Online,20170522
K3921432309,B2C,Online,20170514
K3921810304,B2C,Online,20170423
K3921965779,B2C,Online,20170111
K3922705734,B2C,Online,20170107
K3923580206,B2C,Online,20160803
K3924095060,B2C,Online,20170214
K3924820158,B2C,Online,20170421
K3925087342,B2C,Online,20170209
K3925482908,B2C,Online,20160219
K3926006402,B2C,Online,20170109
K3926091419,B2C,Online,20170510
K3926402316,B2C,Online,20170511
K392782971,B2C,Online,20160521
K3928474020,B2C,Online,20170109
K3929023187,B2C,Online,20170114
K3929324291,B2C,Online,20160727
K3930925681,B2C,Online,20170101
K3931463647,B2C,Online,20161010
K3932011120,B2C,Online,20160710
K3932140736,B2C,Online,20170104
K3932725323,B2C,Online,20170423
K3932804940,B2C,Online,20161012
K3932945460,B2C,Online,20151027
K3932998331,B2C,Online,20170621
K3934102007,B2C,Online,20170109
K3934642114,B2C,Online,20170220
K3935071222,B2C,Online,20170402
K3935223845,B2C,Online,20170212
K3935428476,B2C,Online,20161111
K393589032,B2C,Online,20170116
K393755321,B2C,Online,20160510
K3937948224,B2C,Online,20170120
K3938480381,B2C,Online,20170308
K3938610104,B2C,Online,20170424
K3938836624,B2C,Online,20170129
K3938886129,B2C,Online,20141117
K3939809112,B2C,Online,20170107
K3940165539,B2C,Online,20170111
K3940670590,B2C,Online,20161205
K3940749099,B2C,Online,20170122
K3940803818,B2C,Online,20170511
K3941438983,B2C,Online,20170510
K39415084,B2C,Online,20170608
K3942243349,B2C,Online,20170401
K3943014154,B2C,Online,20170315
K3943871370,B2C,Online,20170105
K394475879,B2C,Online,20170125
K3944878179,B2C,Online,20170401
K3945158809,B2C,Online,20160927
K3945357985,B2C,Online,20170315
K394558730,B2C,Online,20170515
K3945640755,B2C,Online,20170105
K3945736773,B2C,Online,20161125
K3946462468,B2C,Online,20170109
K3946513328,B2C,Online,20161212
K3946782495,B2C,Online,20170107
K394728534,B2C,Online,20160826
K3947419897,B2C,Online,20170427
K39475095,B2C,Online,20170624
K3947627643,B2C,Online,20170302
K3948195151,B2C,Online,20161201
K3948334380,B2C,Online,20160118
K3948731200,B2C,Online,20160729
K3949418560,B2C,Online,20170316
K3949958388,B2C,Online,20160804
K3950007704,B2C,Online,20160607
K395046730,B2C,Online,20160803
K3951552506,B2C,Online,20170112
K3951985093,B2C,Online,20170613
K3952776776,B2C,Online,20160704
K3953273600,B2C,Online,20170221
K395350474,B2C,Online,20160630
K3953710570,B2C,Online,20170426
K395465620,B2C,Online,20170128
K3955050028,B2C,Online,20170223
K3955110690,B2C,Online,20161215
K3955117468,B2C,Online,20170407
K3955189121,B2C,Online,20170529
K3955563342,B2C,Online,20170109
K3956126523,B2C,Online,20160424
K3957106601,B2C,Online,20160911
K3957576987,B2C,Online,20170107
K39579642,B2C,Online,20151013
K3958476691,B2C,Online,20161229
K395853292,B2C,Online,20150420
K3958779486,B2C,Online,20161014
K3959704655,B2C,Online,20160505
K3960665737,B2C,Online,20160516
K3960889825,B2C,Online,20150928
K3961153278,B2C,Online,20170514
K3962167218,B2B,Offline,20170324
K3962834347,B2C,Online,20161012
K3963080641,B2C,Online,20161219
K3965911081,B2C,Online,20170312
K3967198001,B2C,Online,20160708
K3967627365,B2C,Online,20160331
K3968265288,B2C,Online,20170627
K3968367771,B2C,Online,20170522
K3968381318,B2C,Online,20160413
K3968502581,B2C,Online,20170518
K3968849289,B2C,Online,20170322
K3970115190,B2C,Online,20160621
K3970372763,B2C,Online,20170325
K3971503105,B2C,Online,20170115
K3971674737,B2C,Online,20160804
K3971962841,B2C,Online,20161123
K3972108173,B2C,Online,20170518
K3972157884,B2C,Online,20160702
K3972377822,B2C,Online,20170511
K3973090526,B2C,Online,20160608
K3974436262,B2C,Online,20160904
K3975469356,B2C,Online,20170122
K397547311,B2C,Online,20150910
K3976746738,B2C,Online,20170427
K3978120690,B2C,Online,20160330
K3978715252,B2C,Online,20170508
K3978961949,B2C,Online,20170502
K3979250220,B2C,Online,20170103
K3979996584,B2C,Online,20170524
K3980139641,B2C,Online,20160314
K3980204633,B2C,Online,20151231
K3980892295,B2C,Online,20160524
K3980944227,B2C,Online,20170422
K3981023587,B2C,Online,20160708
K398103045,B2C,Online,20170405
K3981053004,B2C,Online,20170514
K3981299735,B2C,Online,20160829
K3981445486,B2C,Online,20141205
K3982645003,B2C,Online,20170612
K3982755681,B2C,Online,20160210
K3984526727,B2C,Online,20170425
K398512738,B2C,Online,20160716
K3985639154,B2C,Online,20160804
K3985811133,B2C,Online,20170404
K3986208105,B2C,Online,20170426
K3986484822,B2C,Online,20170109
K3986648622,B2C,Online,20160623
K3987109414,B2C,Online,20160915
K3987135743,B2C,Online,20170102
K3987144984,B2C,Online,20170219
K3987454960,B2C,Online,20170508
K3987624315,B2C,Online,20160913
K3988837532,B2C,Online,20170104
K3989820024,B2C,Online,20170122
K398990749,B2C,Online,20170604
K3990567613,B2C,Online,20170121
K3990677540,B2C,Online,20170128
K3991841635,B2C,Online,20160424
K3992124743,B2C,Online,20160114
K3992856756,B2C,Online,20170113
K3992988083,B2C,Online,20170330
K3993208712,B2C,Online,20170115
K3993321837,B2C,Online,20160731
K3994022895,B2C,Online,20170419
K3995126,B2C,Online,20160727
K3995356475,B2C,Online,20170314
K3995942472,B2C,Online,20150915
K3996930229,B2C,Online,20160519
K3997126382,B2C,Online,20170403
K3997517316,B2C,Online,20160701
K3997864616,B2C,Online,20170102
K3998042559,B2C,Online,20160429
K3998090459,B2C,Online,20170419
K3998192863,B2C,Online,20160516
K3998549426,B2C,Online,20160204
K3999027807,B2C,Online,20150710
K4000181159,B2C,Online,20170101
K4000316116,B2C,Online,20170111
K4001397783,B2C,Online,20170106
K4001880854,B2C,Online,20170323
K4002020131,B2C,Online,20160212
K4002082021,B2C,Online,20160606
K400231498,B2C,Online,20170103
K4002720425,B2C,Online,20170108
K4002804723,B2C,Online,20161227
K400318,B2C,Online,20160521
K4003753919,B2C,Online,20161107
K4004748289,B2C,Online,20170119
K4005650591,B2C,Online,20160508
K4005672150,B2C,Online,20161017
K4005975583,B2C,Online,20170517
K4006060583,B2C,Online,20170512
K4006703169,B2C,Online,20161013
K400676290,B2C,Online,20160426
K4007088169,B2C,Online,20170124
K4007268694,B2C,Online,20170211
K4007968560,B2C,Online,20160518
K4008109711,B2C,Online,20170604
K4008140588,B2C,Online,20170419
K400925102,B2C,Online,20160923
K4009310712,B2C,Online,20170112
K4009455059,B2C,Online,20170522
K400956684,B2C,Online,20161230
K4009729158,B2C,Online,20160416
K4010199711,B2C,Online,20170419
K401027668,B2C,Online,20161211
K4010618749,B2C,Online,20170323
K4010832668,B2C,Online,20170425
K4011046356,B2C,Online,20170502
K4011161510,B2C,Online,20161229
K4011427327,B2C,Online,20170420
K4011901965,B2C,Online,20170115
K4012044742,B2C,Online,20160609
K4012139227,B2C,Online,20160901
K4012180785,B2C,Online,20160816
K4014228437,B2C,Online,20170518
K4014424991,B2C,Online,20170515
K4014537897,B2C,Online,20170117
K4014711558,B2C,Online,20170215
K4015144854,B2C,Online,20170107
K4015681966,B2C,Online,20160723
K4015743574,B2C,Online,20170207
K4016130365,B2C,Online,20170428
K4016132195,B2C,Online,20170518
K4016189355,B2C,Online,20170109
K4016331194,B2C,Online,20161218
K4016589858,B2C,Online,20170123
K4016940935,B2C,Online,20161125
K4017681520,B2C,Online,20170430
K4018017575,B2C,Online,20151006
K4018466375,B2C,Online,20160501
K4018789088,B2C,Online,20170107
K4018832785,B2C,Online,20170128
K4018876063,B2C,Online,20161128
K401899909,B2C,Online,20170425
K4019990152,B2C,Online,20170403
K402096035,B2C,Online,20151107
K4021215672,B2C,Online,20170207
K4021228469,B2C,Online,20170105
K4021238050,B2C,Online,20170401
K4021248088,B2C,Online,20160412
K4022203427,B2C,Online,20160322
K4022741904,B2C,Online,20160723
K4022996489,B2C,Online,20161218
K4023034862,B2C,Online,20170317
K4023183096,B2C,Online,20170113
K4023574495,B2C,Online,20170106
K4023817444,B2C,Online,20161228
K4023904651,B2C,Online,20170308
K4024178179,B2C,Online,20170103
K4024981583,B2C,Online,20170111
K4025139370,B2C,Online,20160721
K4025302300,B2C,Online,20160911
K4025353686,B2C,Online,20170123
K4025676155,B2C,Online,20170201
K402725491,B2C,Online,20160926
K4027298499,B2C,Online,20170117
K4027695896,B2C,Online,20170517
K4027842575,B2C,Online,20150613
K4028114327,B2C,Online,20160421
K4028371367,B2C,Online,20160716
K4028596308,B2C,Online,20160922
K4029167521,B2C,Online,20160712
K4029708999,B2C,Online,20160822
K4030204693,B2C,Online,20170110
K403022255,B2C,Online,20170205
K4030643875,B2C,Online,20170418
K40307117,B2C,Online,20151026
K4030850528,B2C,Online,20170501
K4031271823,B2C,Online,20160808
K4032000019,B2C,Online,20170221
K4032207404,B2C,Online,20161127
K4033168444,B2C,Online,20160809
K4033530480,B2C,Online,20160824
K4033846162,B2C,Online,20170429
K4034085155,B2C,Online,20160801
K4034416838,B2C,Online,20141125
K4035063073,B2C,Online,20170516
K4035172371,B2C,Online,20170114
K403544403,B2C,Online,20170111
K4035608366,B2C,Online,20160808
K403698694,B2C,Online,20160914
K4037267438,B2C,Online,20161017
K4037458412,B2C,Online,20170505
K4037667063,B2C,Online,20160911
K4037934303,B2C,Online,20170118
K4038015415,B2C,Online,20170507
K4038304853,B2C,Online,20170511
K4038662115,B2C,Online,20161203
K4039545944,B2C,Online,20160523
K4039561987,B2C,Online,20161202
K4039602982,B2C,Online,20170427
K4039616158,B2C,Online,20170111
K4040389447,B2C,Online,20170103
K4040583833,B2C,Online,20170105
K4040595179,B2C,Online,20170205
K4040646121,B2C,Online,20170307
K4041165731,B2C,Online,20160523
K4041410669,B2C,Online,20170112
K4042156239,B2C,Online,20170420
K4042222283,B2C,Online,20170105
K4042943178,B2C,Online,20170503
K4043935812,B2C,Online,20170121
K4043985096,B2C,Online,20170131
K4044057780,B2C,Online,20170517
K4044103734,B2C,Online,20170420
K4045093131,B2C,Online,20170125
K4045300153,B2C,Online,20170327
K404574152,B2C,Online,20160930
K4046005038,B2C,Online,20170416
K4046351164,B2C,Online,20170110
K404673156,B2C,Online,20151201
K4047475561,B2C,Online,20160626
K4047503869,B2C,Online,20160228
K4048321015,B2C,Online,20160829
K4048626926,B2C,Online,20170428
K4048839027,B2C,Online,20170111
K4048932007,B2C,Online,20161029
K4049345310,B2C,Online,20150822
K4049725939,B2C,Online,20170205
K4050238372,B2C,Online,20170102
K4050373847,B2C,Online,20170121
K4051214931,B2C,Online,20170404
K405180895,B2C,Online,20170130
K4051887422,B2C,Online,20160712
K405224681,B2C,Online,20170512
K4052733041,B2C,Online,20170418
K4053040624,B2C,Online,20170616
K4053232405,B2C,Online,20170504
K4053952608,B2C,Online,20160905
K4054204487,B2C,Online,20161112
K4054648533,B2C,Online,20170107
K4054807798,B2C,Online,20160705
K4055101358,B2C,Online,20160311
K4055764505,B2C,Online,20160418
K4056032623,B2C,Online,20170127
K4056387746,B2C,Online,20160302
K405683809,B2C,Online,20150420
K405698263,B2C,Online,20170518
K4057606064,B2C,Online,20170519
K4057746639,B2C,Online,20161130
K4057793597,B2C,Online,20161206
K4057959711,B2C,Online,20170106
K4058362652,B2C,Online,20160930
K4058501233,B2C,Online,20170116
K4059703937,B2C,Online,20170311
K4059767086,B2C,Online,20170112
K4059813673,B2C,Online,20170102
K4060026887,B2C,Online,20170126
K4060354018,B2C,Online,20170102
K4060376592,B2C,Online,20170227
K4061088226,B2C,Online,20150815
K406113063,B2C,Online,20170130
K4061231943,B2C,Online,20170510
K4061693710,B2C,Online,20160810
K4061807411,B2C,Online,20170101
K406236341,B2C,Online,20170421
K4062372265,B2C,Online,20170322
K4062768408,B2C,Online,20170111
K4063007786,B2C,Online,20161007
K4063043650,B2C,Online,20160327
K4063623356,B2C,Online,20170420
K4064934009,B2C,Online,20160526
K4064984769,B2C,Online,20160318
K4065110164,B2C,Online,20170122
K4065794257,B2C,Online,20170423
K4065932644,B2C,Online,20160521
K4066077188,B2C,Online,20161028
K4066112937,B2C,Online,20161109
K4066549040,B2C,Online,20161208
K4066839336,B2C,Online,20170612
K4066905084,B2C,Online,20160225
K4067738021,B2C,Online,20170208
K4068095956,B2C,Online,20160224
K4068179169,B2C,Online,20170212
K4068256085,B2C,Online,20170204
K4068309702,B2C,Online,20160409
K4068563815,B2C,Online,20170414
K4069012510,B2C,Online,20170404
K4069102402,B2C,Online,20170221
K4069190711,B2C,Online,20170328
K4069704838,B2C,Online,20160302
K4069835298,B2C,Online,20170104
K4070633247,B2C,Online,20170530
K4070814518,B2C,Online,20170406
K4070882174,B2C,Online,20160307
K4070932897,B2C,Online,20160529
K4071057834,B2C,Online,20160416
K4071234895,B2C,Online,20170110
K4071455386,B2C,Online,20160823
K407197020,B2C,Online,20170120
K4072061075,B2C,Online,20170131
K4072229117,B2C,Online,20160912
K407239181,B2C,Online,20170106
K407319678,B2C,Online,20170301
K4073602496,B2C,Online,20170124
K4074470693,B2C,Online,20170316
K4074546825,B2C,Online,20170212
K4076653997,B2C,Online,20161114
K4077568165,B2C,Online,20161227
K4078030349,B2C,Online,20160124
K4078260431,B2C,Online,20170131
K4078373803,B2C,Online,20160506
K4079210751,B2C,Online,20160823
K4079244418,B2C,Online,20170502
K4079330413,B2C,Online,20170102
K4079511216,B2C,Online,20170515
K4079569679,B2C,Online,20160319
K4080581181,B2C,Online,20161106
K4081229801,B2C,Online,20161215
K4081232540,B2C,Online,20170612
K4081681363,B2C,Online,20170601
K4082086840,B2C,Online,20170630
K4082154266,B2C,Online,20170112
K4082240926,B2C,Online,20170411
K4082587077,B2C,Online,20170406
K4082633379,B2C,Online,20170505
K4082892730,B2C,Online,20170428
K4083317065,B2C,Online,20170315
K4083479601,B2C,Online,20160807
K4083614233,B2C,Online,20160518
K4084730237,B2C,Online,20170509
K4084865442,B2C,Online,20160916
K4085527767,B2C,Online,20160617
K4085734454,B2C,Online,20170508
K4086163863,B2C,Online,20170318
K4086656938,B2C,Online,20170121
K4086679361,B2C,Online,20161123
K4086995469,B2C,Online,20170522
K4087055940,B2C,Online,20161012
K4087095217,B2C,Online,20170109
K4087456408,B2C,Online,20161115
K4088393654,B2C,Online,20170116
K4088414527,B2C,Online,20170115
K4088461200,B2C,Online,20170214
K4088631420,B2C,Online,20160727
K4088652713,B2C,Online,20170329
K4089037553,B2C,Online,20160712
K4089093478,B2C,Online,20170204
K4089677501,B2C,Online,20160918
K4089773933,B2C,Online,20170519
K4089905722,B2C,Online,20151029
K4090122713,B2C,Online,20160519
K4091102937,B2C,Online,20170211
K4091454112,B2C,Online,20150608
K4091483245,B2C,Online,20170617
K4091582572,B2C,Online,20170520
K4092531552,B2C,Online,20170206
K4092714689,B2C,Online,20170410
K4092804294,B2C,Online,20170307
K4093446789,B2C,Online,20161127
K4093544953,B2C,Online,20160807
K4093970021,B2C,Online,20170207
K409421457,B2C,Online,20160107
K4094257253,B2C,Online,20170531
K4094316818,B2C,Online,20170430
K4094317828,B2C,Online,20170112
K4094499774,B2C,Online,20160614
K4096491503,B2C,Online,20160826
K4096753220,B2C,Online,20160908
K4096870990,B2C,Online,20170614
K409738293,B2C,Online,20170527
K4097795453,B2C,Online,20160808
K4098554471,B2C,Online,20170313
K4098721002,B2C,Online,20170505
K4098743363,B2C,Online,20160622
K4098947166,B2C,Online,20170421
K4098978662,B2C,Online,20161125
K4100399755,B2C,Online,20170107
K4101008613,B2C,Online,20161004
K4101198711,B2C,Online,20170129
K4101344004,B2C,Online,20160508
K4101605271,B2C,Online,20151003
K4102079470,B2C,Online,20170314
K4102307959,B2C,Online,20160928
K4102415378,B2C,Online,20161004
K4103028376,B2C,Online,20170520
K4103037846,B2C,Online,20170628
K4103902050,B2C,Online,20160628
K4104266698,B2C,Online,20160713
K4104394120,B2C,Online,20170208
K4104524895,B2C,Online,20170116
K410478487,B2C,Online,20170206
K4105659972,B2C,Online,20170419
K4106171928,B2C,Online,20170420
K4106283062,B2C,Online,20170216
K4107741348,B2C,Online,20160625
K4108793654,B2C,Online,20170312
K4109215712,B2C,Online,20161102
K4109318568,B2C,Online,20170110
K4109359474,B2C,Online,20170102
K4109589315,B2C,Online,20170510
K4110138693,B2C,Online,20170116
K4110622548,B2C,Online,20170115
K4111117648,B2C,Online,20160319
K4111271395,B2C,Online,20170426
K4111600811,B2C,Online,20170501
K411213109,B2C,Online,20160815
K411251518,B2C,Online,20160704
K4112996020,B2C,Online,20170429
K4113394687,B2C,Online,20141126
K4113428469,B2C,Online,20161027
K4114097691,B2C,Online,20170120
K4114416975,B2C,Online,20170119
K4114728724,B2C,Online,20161013
K4115039476,B2C,Online,20170103
K4115526537,B2C,Online,20170119
K4115594083,B2C,Online,20170215
K4115599964,B2C,Online,20170404
K4115817674,B2C,Online,20160919
K411618416,B2C,Online,20170411
K4116388081,B2C,Online,20160801
K411670338,B2C,Online,20170114
K4117289273,B2C,Online,20170228
K4117451590,B2C,Online,20170110
K4117536933,B2C,Online,20170531
K4117604118,B2C,Online,20170502
K4117972339,B2C,Online,20170109
K4118098817,B2C,Online,20170119
K4118142865,B2C,Online,20170316
K4118218212,B2C,Online,20151011
K411830550,B2C,Online,20160822
K4120625430,B2C,Online,20160312
K4120824382,B2C,Online,20170102
K4121260182,B2C,Online,20170418
K4121727017,B2C,Online,20170114
K4122148192,B2C,Online,20160120
K4122336817,B2C,Online,20170419
K4122926787,B2C,Online,20170514
K4123088229,B2C,Online,20160418
K4123443787,B2C,Online,20170613
K4124057388,B2C,Online,20150606
K4124764665,B2C,Online,20170102
K4124826360,B2C,Online,20170102
K412502953,B2C,Online,20170128
K4125075908,B2C,Online,20170108
K4125906699,B2C,Online,20170124
K4126145141,B2C,Online,20170116
K4126894885,B2C,Online,20170221
K4128699891,B2C,Online,20170312
K4129021338,B2C,Online,20141005
K4129672768,B2C,Online,20160909
K4129990025,B2C,Online,20170207
K4130200861,B2C,Online,20160730
K4130746723,B2C,Online,20161113
K4130782151,B2C,Online,20170305
K4130867274,B2C,Online,20170619
K4131033974,B2C,Online,20170226
K4131498461,B2C,Online,20170606
K4131552735,B2C,Online,20170509
K413189966,B2C,Online,20170318
K4132420740,B2C,Online,20170319
K41325555,B2C,Online,20160830
K4132625529,B2C,Online,20160805
K4132881105,B2C,Online,20170329
K4133163595,B2C,Online,20170217
K4133542035,B2C,Online,20170310
K4133680607,B2C,Online,20160808
K4133735229,B2C,Online,20160726
K4134531716,B2C,Online,20160810
K4134704801,B2C,Online,20170120
K4134743139,B2C,Online,20170128
K4135272623,B2C,Online,20170103
K4136277223,B2C,Online,20170630
K4136716075,B2C,Online,20170423
K4137361368,B2C,Online,20160816
K4137534911,B2C,Online,20170117
K413807430,B2C,Online,20170315
K4138103011,B2C,Online,20170210
K4138111170,B2C,Online,20170123
K4140053081,B2C,Online,20160812
K4141242619,B2C,Online,20170517
K4141334349,B2C,Online,20160225
K4141455592,B2C,Online,20160829
K4141605164,B2C,Online,20160111
K414182511,B2C,Online,20161221
K4142146537,B2C,Online,20160425
K4142773083,B2C,Online,20160801
K4142901454,B2C,Online,20150309
K4142993348,B2C,Online,20170127
K4143043193,B2C,Online,20170222
K4143060666,B2C,Online,20170109
K4143101338,B2C,Online,20150615
K4143295925,B2C,Online,20161125
K4143368891,B2C,Online,20161206
K4143736926,B2C,Online,20170225
K4143878193,B2C,Online,20160216
K4144314115,B2C,Online,20170121
K414442448,B2C,Online,20160505
K414444639,B2C,Online,20160529
K4144509842,B2C,Online,20170411
K4144732744,B2C,Online,20170308
K414540153,B2C,Online,20170322
K4145536092,B2C,Online,20161128
K4146326072,B2C,Online,20170627
K4146637235,B2C,Online,20160315
K4147281246,B2C,Online,20170515
K4147741395,B2C,Online,20170403
K4147756669,B2C,Online,20170611
K4148929353,B2C,Online,20161028
K4149049588,B2C,Online,20170116
K4149345891,B2C,Online,20160425
K4149463271,B2C,Online,20170101
K4150083305,B2C,Online,20160121
K4151462921,B2C,Online,20170224
K4151533022,B2C,Online,20170430
K4152222712,B2C,Online,20170221
K4152445415,B2C,Online,20160705
K4152483914,B2C,Online,20170608
K4152585748,B2C,Online,20160323
K4152720147,B2C,Online,20160228
K4153399855,B2C,Online,20160815
K4154364053,B2C,Online,20161110
K4154565999,B2C,Online,20161130
K4155089494,B2C,Online,20160829
K4155108261,B2C,Online,20160113
K4155518920,B2C,Online,20170406
K4157193209,B2C,Online,20170130
K4157270735,B2C,Online,20170104
K4158066045,B2C,Online,20170426
K4159204011,B2C,Online,20170115
K4159392960,B2C,Online,20161020
K4159803116,B2C,Online,20160203
K416003871,B2C,Online,20170505
K4160113916,B2C,Online,20160926
K4161088694,B2C,Online,20160525
K4161170215,B2C,Online,20151203
K4161355782,B2C,Online,20160720
K4161455120,B2C,Online,20170418
K4161579640,B2C,Online,20161005
K4162128497,B2C,Online,20170330
K4162193237,B2C,Online,20160419
K4162199526,B2C,Online,20160724
K4163252566,B2C,Online,20170122
K4163624680,B2C,Online,20170418
K4163627229,B2C,Online,20170427
K4164200363,B2C,Online,20160409
K4164673235,B2C,Online,20160913
K4164780002,B2C,Online,20161029
K4165025485,B2C,Online,20161018
K4165565006,B2C,Online,20160711
K4166385268,B2C,Online,20160806
K4166820044,B2C,Online,20160606
K4166935776,B2C,Online,20170607
